date,frgn_net,inst_net,indiv_net
2022-08-24,8207467700,-109008937500,98070690600
2022-08-25,35531152100,-16467503000,-22976308200
2022-08-26,41929825300,13050978600,-59165754600
2022-08-29,-31553134000,-177758594400,207250719300
2022-08-30,-110395098800,-25953558200,133705724100
2022-08-31,182147338200,-127930310600,-53394264500
2022-09-01,-32454233400,-226596573400,256554961800
2022-09-02,-225221577700,-94476978800,312772728000
2022-09-05,-142611322200,40277658000,97682146400
2022-09-06,-41592784400,-26647052400,67012847500
2022-09-07,-257523622900,-65302192500,318610155800
2022-09-08,-332342557900,118790077300,221014783100
2022-09-13,75282770700,184365967300,-259621758800
2022-09-14,-5037315000,-76254489600,81287372100
2022-09-15,-158495991800,-59963414900,211953073100
2022-09-16,-14187607200,-93737231400,106778427200
2022-09-19,-40161739100,42100551500,-4727112100
2022-09-20,-189665335800,53176010400,132863566800
2022-09-21,-166677609800,-13487204500,177894692100
2022-09-22,-109353970100,-99647569500,201861234400
2022-09-23,52102673600,-55928064200,2314564700
2022-09-26,-117755782600,147102910800,-28376268000
2022-09-27,-73642004800,94215039200,-18624096200
2022-09-28,-127960721700,-17010806600,143175576200
2022-09-29,-10589569400,-9381195400,19375962500
2022-09-30,68575175600,30019638600,-98783682400
2022-10-04,242449500200,-15727255300,-224445950000
2022-10-05,223249246600,-138026221300,-87065570500
2022-10-06,107038972200,-27214401900,-75461378700
2022-10-07,82875088500,-20405586100,-59535249600
2022-10-11,15625789400,-41635409000,27467493500
2022-10-12,43760596400,-7164407800,-37529315000
2022-10-13,36774150500,-52531446400,14993030100
2022-10-14,11203056900,66543327100,-77118750700
2022-10-17,143038645200,-70511513400,-72081496100
2022-10-18,-70047645800,-21724284400,90893963400
2022-10-19,-52376948300,-8516477100,61109027600
2022-10-20,64291741500,-82178546300,18563962100
2022-10-21,11881583400,69689950000,-81393288000
2022-10-24,205485598600,90191607000,-295569845600
2022-10-25,46474146800,76566196300,-123288955900
2022-10-26,310488762800,48386676700,-358277727600
2022-10-27,-20798999400,114493518600,-99933513900
2022-10-28,-146496780400,49391282700,98850036700
2022-10-31,246152506100,15310560400,-256500477200
2022-11-01,41268127200,58345889100,-106230015200
2022-11-02,88551942800,-102470416500,-2061304200
2022-11-03,84872152000,-142807704200,57092883300
2022-11-04,-12975193400,13231415800,-1359665900
2022-11-07,56152829700,73669813600,-134328769700
2022-11-08,176699785200,144028645300,-310379893700
2022-11-09,15615215600,110819254300,-129749000000
2022-11-10,-241922589200,55076503600,183153115100
2022-11-11,184124368700,207573177300,-385056538000
2022-11-14,-12315085100,-50244038600,63508591500
2022-11-15,39827571700,10843605000,-49461815000
2022-11-16,65305206400,-5150456100,-57852072800
2022-11-17,-113706699500,6377063300,106811223900
2022-11-18,43659326900,4779552600,-48639044100
2022-11-21,-62368209600,45314833600,16614426100
2022-11-22,-25502538900,8607754000,17084319000
2022-11-23,7042943700,9751904300,-19362127100
2022-11-24,35091648000,3273325000,-34249874800
2022-11-25,26212451100,-23285155100,-1012655400
2022-11-28,12426427200,-78858009100,62080789500
2022-11-29,-17387246100,36612433300,-20578223400
2022-11-30,342739679000,-137829987100,-188154704800
2022-12-01,195545673600,14450685400,-218788763600
2022-12-02,-149778518200,-125044605000,270959066500
2022-12-05,-106080585100,37962446500,67384562900
2022-12-06,-115556321600,-46733403900,163569016600
2022-12-07,-67182352500,19980026900,47315720700
2022-12-08,-27132933100,12708765600,14295493500
2022-12-09,11574069700,136033162400,-146017317600
2022-12-12,-44181628400,-32785421400,77321015500
2022-12-13,-3636269300,1317117600,1522828200
2022-12-14,83311189300,58778944400,-141661897800
2022-12-15,-926503600,-89687908000,90686602800
2022-12-16,149692921300,-172491335500,22513103800
2022-12-19,-10176701800,34047284200,-22767613500
2022-12-20,-90375203900,11974313900,77688519200
2022-12-21,-98537445400,14111417100,86343338000
2022-12-22,-50105870400,148819102500,-88344697700
2022-12-23,-21829227600,23550966200,3946153800
2022-12-26,-62430248500,145476007500,-72349420800
2022-12-27,-89287978600,267835843500,-158600094700
2022-12-28,-166413649200,-133150547500,292869465200
2022-12-29,-84092386800,-104447156100,187512326000
2023-01-02,-33675372900,-26810406100,59089365900
2023-01-03,17424799500,-86326446000,69099444600
2023-01-04,176119473500,-8643145700,-172216365000
2023-01-05,204733901700,-129221395200,-76026985500
2023-01-06,135516386600,24193018400,-162016759300
2023-01-09,183439156700,157453588600,-342317401300
2023-01-10,37238669900,57064894200,-95213003400
2023-01-11,7201714100,41433824800,-44794598100
2023-01-12,104586538900,-93555961700,-6400794500
2023-01-13,84346109900,26324109500,-125164891900
2023-01-16,65966889800,67758438200,-134499627400
2023-01-17,68372849500,-36979464200,-30609766100
2023-01-18,15695197200,-53854331000,40709463000
2023-01-19,291173408900,-86638102600,-202281796300
2023-01-20,94882220400,7776362000,-102088686300
2023-01-25,471972097900,10299932400,-482280443500
2023-01-26,227973166600,-3720609800,-219362475600
2023-01-27,375835373700,28829300300,-396774477800
2023-01-30,102025953800,-43458276300,4876817700
2023-01-31,-415709034300,94237196900,319624670600
2023-02-01,5899164100,-32282254800,21845697400
2023-02-02,324271023400,-78175686200,-303218507500
2023-02-03,242245220700,-128604194000,-110538039500
2023-02-06,-140263151200,-110454249100,246964406900
2023-02-07,34997361600,-63740256700,30837283600
2023-02-08,187855243800,-42946447500,-138957660100
2023-02-09,97806990500,-81005602700,-11787021900
2023-02-10,110558453600,-138966455900,25982254500
2023-02-13,141939450300,-114657351500,-13370496700
2023-02-14,25426507700,85817791300,-109243915500
2023-02-15,23949650600,-152996938400,128051954400
2023-02-16,100806830400,173017035600,-271215907200
2023-02-17,50369519200,-130277834200,78026098500
2023-02-20,-48208293000,34480308500,13123590700
2023-02-21,-3226141700,-91666377000,95810442800
2023-02-22,-13553147400,-149683165000,158693498600
2023-02-23,42909197000,78039652000,-120152774600
2023-02-24,631162900,-62741013900,63430980500
2023-02-27,-56373036300,-114071657300,165240259500
2023-02-28,-22099331100,66256966200,-41598317600
2023-03-02,155642452900,-98372852300,-47018631200
2023-03-03,-60424721700,-14287932600,72746928800
2023-03-06,78415913700,138752525000,-213296191700
2023-03-07,-38525406200,-40106352500,76187264000
2023-03-08,93911364500,-198447131200,103743248700
2023-03-09,-217196431500,138630241100,76836370500
2023-03-10,-32953567900,-97198202400,126017605300
2023-03-13,25572816800,59682148400,-72081066600
2023-03-14,-104643967000,3149703100,99848852400
2023-03-15,56900108400,42183983000,-98460431600
2023-03-16,24403470000,-22690238300,-1114332500
2023-03-17,196336378700,7422677700,-203186700300
2023-03-20,-89652739600,11913361400,76776938900
2023-03-21,-24642693600,27628935400,-3616816600
2023-03-22,103993308600,46819677500,-148122541500
2023-03-23,249513614000,54715615800,-296286361200
2023-03-24,463938289500,-116002840100,-342809022800
2023-03-27,-2905394900,25179337700,-24740817200
2023-03-28,-863047300,111356160000,-107082125900
2023-03-29,-38947722700,69557594500,-30811645500
2023-03-30,213101597800,-26360390500,-186277000900
2023-03-31,319414024600,26255576100,-339693834500
2023-04-03,59599765900,-98184045900,36309924700
2023-04-04,118773560300,18815556100,-133223801600
2023-04-05,155297811000,-10999503200,-141916292400
2023-04-06,-17248894400,-115335593800,128898957300
2023-04-07,876358096200,113258611600,-983082182800
2023-04-10,297105142300,-4634447200,-288893425800
2023-04-11,75406036800,81435524800,-151636989600
2023-04-12,226830187500,-101092834600,-128603287700
2023-04-13,534887200,72876669900,-73601299800
2023-04-14,-109642410600,39494552600,66467703400
2023-04-17,227044982400,-115581393100,-108152367200
2023-04-18,244928977900,-201069741900,-43411077100
2023-04-19,68962252600,-4554089200,-63696470500
2023-04-20,81803591800,-26245491200,-54003994500
2023-04-21,175830636900,-44103543000,-131526626800
2023-04-24,88263524300,22155572600,-106378543300
2023-04-25,-45495884900,-34613324900,80737448400
2023-04-26,92641316900,-62394403500,-22122442100
2023-04-27,250190493100,-157697370700,-90007335700
2023-04-28,258069815100,-78797157700,-174022135200
2023-05-02,77642015100,34177084700,-106805635900
2023-05-03,69218237700,-68854185100,2113864400
2023-05-04,87338709300,-96279312200,7767139400
2023-05-08,74911339500,102585756600,-175395815800
2023-05-09,-29177460000,13670938100,13735972000
2023-05-10,-42120876700,-55605501300,90244315100
2023-05-11,-50015155400,12925470700,38494938200
2023-05-12,15816678100,-19061128400,5891533400
2023-05-15,18419389000,12420285200,-30182105900
2023-05-16,211489568900,3553315800,-149039722100
2023-05-17,-30407676900,-2435681700,31303120000
2023-05-18,361320697600,-64219037100,-285295212300
2023-05-19,526220089200,193402785000,-696496579600
2023-05-22,2651105800,166891078300,-166310585200
2023-05-23,-36946353500,74060916200,-33312894600
2023-05-24,93682677500,-42493927900,-52344543700
2023-05-25,75982599300,-50337514800,-23256259000
2023-05-26,537911880800,-78880709800,-453213102500
2023-05-30,444280591700,-64468933300,-357794473400
2023-05-31,143596954000,-51860467400,-82676660300
2023-06-01,89094553700,-105035463900,17847910900
2023-06-02,183488847200,2139345900,-180564209900
2023-06-05,-103857062400,70665491100,29340882900
2023-06-07,-89718620700,110020627500,-17898003500
2023-06-08,15600036200,32475566500,-42022551100
2023-06-09,177199811400,102923242400,-273087113500
2023-06-12,-124315379500,34388628200,90830164300
2023-06-13,131625948200,69978826800,-197659020800
2023-06-14,51178736000,-31940229500,-18282875100
2023-06-15,49462723400,-24336227400,-25850555200
2023-06-16,108832726900,-119468208000,10520620200
2023-06-19,27354123600,-39372218700,12529457300
2023-06-20,67093645300,-30215167300,-38361250900
2023-06-21,-37413778200,-26210254800,64859285300
2023-06-22,141208426000,23118146800,-162658565800
2023-06-23,314515085100,-113154286500,-198752961500
2023-06-26,247616383900,65101580000,-304201846500
2023-06-27,168293894700,-30159280600,-138275359700
2023-06-28,61018178100,4391932000,-69199130100
2023-06-29,157324785000,-59330988000,-89928104400
2023-06-30,42096623900,-18511228800,-24181858200
2023-07-03,577280500,187613884200,-185718667000
2023-07-04,164570850200,-89000427000,-70202438700
2023-07-05,70684430900,-197279005100,123662002600
2023-07-06,75913844000,-102480023600,25896756300
2023-07-07,-85272129400,-222113680100,301511825600
2023-07-10,2546589100,-53552485300,49144529100
2023-07-11,62134507400,53908486300,-113633187100
2023-07-12,122973188700,-46560847700,-77240245500
2023-07-13,31428154700,169524865700,-203875413000
2023-07-14,350721089300,280089807000,-621524132700
2023-07-17,112479324200,7086270500,-118565755500
2023-07-18,-56555294200,-46930727800,98162163900
2023-07-19,33581119900,-86228195400,51040385400
2023-07-20,-7033496200,-62609419400,69713256000
2023-07-21,-282540484200,21915273600,255245914700
2023-07-24,210942932700,-39650525200,-158287412400
2023-07-25,63437140300,-67528130800,3283469100
2023-07-26,-83981711800,76469002300,41622369100
2023-07-27,76793196700,220840870100,-291075000600
2023-07-28,-30780395200,-107236497400,128521870000
2023-07-31,-41158689500,-103643010300,143101570900
2023-08-01,125441435500,83824343600,-208289272900
2023-08-02,16546538600,-144433384800,125488370400
2023-08-03,-61330667100,-198307281100,257167615600
2023-08-04,-98720747500,-96811470400,191869986000
2023-08-07,97903442000,-79204382400,-17089380500
2023-08-08,-17973277600,-158220784400,174071528600
2023-08-09,244404239500,-111201892600,-130111851600
2023-08-10,-78664250300,-53305062500,130739968300
2023-08-11,-118050798200,-51409438000,166245721600
2023-08-14,18532715700,-107339649900,88061968300
2023-08-16,32786885200,-96096239100,62899704900
2023-08-17,-29013525800,-20241228900,47298917800
2023-08-18,10066430300,-61785354300,57344409000
2023-08-21,10099681600,-14973652700,4795090200
2023-08-22,-6910960800,-4392676300,12918009600
2023-08-23,41549393800,-547100900,-38181945100
2023-08-24,44587759800,95106813900,-136407703100
2023-08-25,-17659319200,-60037179500,78392861700
2023-08-28,-78464062900,-4320969500,81553235300
2023-08-29,-43710281300,-21216197400,64392688200
2023-08-30,15528006900,48393852200,-64408011300
2023-08-31,-122795538700,74718225400,46980810100
2023-09-01,552339585100,139427490300,-690605779000
2023-09-04,244645538100,-68052267400,-176985447700
2023-09-05,121665832100,-74350579000,-47203512700
2023-09-06,61791174100,-59255465000,-2481822300
2023-09-07,91868175500,-38706263000,-53537474400
2023-09-08,-699281300,-8815820100,7617478400
2023-09-11,51844568500,31144653600,-81190508700
2023-09-12,-7466859300,29397697100,-21859798500
2023-09-13,6557122900,92926043800,-101258842500
2023-09-14,-345237530100,566399280600,-220056357900
2023-09-15,-67751230700,363034140300,-293667667200
2023-09-18,-111236252400,-49951906400,160347782100
2023-09-19,45199138600,-183511935300,138732535500
2023-09-20,-32471363300,-36429817700,64283286400
2023-09-21,151599259800,-237549291700,79816354600
2023-09-22,-8136953100,-59352071500,67011142500
2023-09-25,30944406200,-9666344300,-19080257400
2023-09-26,27014027900,-182725782500,152780336600
2023-09-27,56695172300,-83699529500,27256649900
2023-10-04,-123510676400,-85888536200,205368934600
2023-10-05,-230003334700,24466732800,202145558600
2023-10-06,-281555939100,55864006600,223999980000
2023-10-10,-228407853500,241278636200,-15275672400
2023-10-11,30363986700,205910450200,-233681005400
2023-10-12,-27726545900,51824399000,-23625252700
2023-10-13,-50104877500,-2362710400,51277945000
2023-10-16,-75848308900,2892011500,73628845100
2023-10-17,324929645600,-92508181100,-228334046600
2023-10-18,343739038900,338795300,-342157222000
2023-10-19,57759991700,-49378047000,-9806086900
2023-10-20,45866283600,-58688545000,17655526700
2023-10-23,-89362794900,53550479000,32858962800
2023-10-24,-28367207200,-18709923400,41340697900
2023-10-25,-33963102400,3999682000,37852421900
2023-10-26,-92313204600,-5125712300,98048357500
2023-10-27,-62343814900,54155950500,9255298100
2023-10-30,-28859464700,43541758400,-13798263600
2023-10-31,-24998118600,4173106700,15764945700
2023-11-01,3668862700,150786315400,-151963265200
2023-11-02,196972097300,14868527500,-208904622200
2023-11-03,87572041700,1059675700,-89117201200
2023-11-06,35458916800,99362015800,-144587166100
2023-11-07,290787832100,-98451291700,-183601734500
2023-11-08,-9258692400,8670946500,7807766500
2023-11-09,150484037300,-10813736900,-138597099400
2023-11-10,41917389100,3341127700,-43228693700
2023-11-13,23370152400,72875819900,-94121097800
2023-11-14,-31706772600,194168511000,-159585257600
2023-11-15,329495837200,373078551900,-693752684100
2023-11-16,354922827800,-19684146400,-330268006700
2023-11-17,196411490700,-37041281100,-150362399200
2023-11-20,37294194600,122443190900,-156320084300
2023-11-21,79908767400,16931100600,-93751384600
2023-11-22,161829002700,-115854800400,-42866721200
2023-11-23,27793771600,-47275980800,19209801500
2023-11-24,-39238215500,11161387000,28704207100
2023-11-27,-83592279200,61582872600,20341741700
2023-11-28,40254855800,136541696400,-175196383500
2023-11-29,165939353100,-113505270100,-50628459400
2023-11-30,-62991276400,88434628800,-21946060800
2023-12-01,-16305027500,-64395670000,78995989200
2023-12-04,110906129300,28767012400,-137463221000
2023-12-05,-67712756400,-75737062900,141197428600
2023-12-06,40338517900,42145876400,-79229637700
2023-12-07,108150127900,-103752207900,-3906640900
2023-12-08,101343397200,159402334600,-261516888900
2023-12-11,97631513800,35485675200,-132873117700
2023-12-12,14903971600,252596384100,-260583499900
2023-12-13,-44466628500,71420627200,-30922601100
2023-12-14,203685083200,-40421328800,-166251671600
2023-12-15,100923914600,44443010000,-129593328700
2023-12-18,12362742500,-82392806800,67269291900
2023-12-19,-38080697800,88312657800,-46478481200
2023-12-20,148139688500,370997538800,-508879800900
2023-12-21,200870039700,75035528900,-275105558000
2023-12-22,149577837800,185609858700,-334174054800
2023-12-26,37181286700,303008167200,-332428660700
2023-12-27,320387185300,-85568690500,-228635486300
2023-12-28,85937155800,221751623600,-245386105800
2024-01-02,182974012300,45093469200,-225954307900
2024-01-03,30127750000,-302812522300,278867901900
2024-01-04,48848576400,-190981455800,141452128500
2024-01-05,-41292683100,-80547510800,118620556800
2024-01-08,47025035000,-106207934300,54424224400
2024-01-09,-100549687800,-93892117000,183900676300
2024-01-10,-99843210100,-75688229400,171893948900
2024-01-11,1686454034811,-2273991610611,577530276700
2024-01-12,-29913616400,-55203048600,81842355000
2024-01-15,59827862100,19801773300,-82131642600
2024-01-16,-53969698600,-110781823400,162002571000
2024-01-17,-258437476100,-38182587400,251820563600
2024-01-18,-61305585100,3886468000,52909678400
2024-01-19,479002954600,-38198111400,-426424880800
2024-01-22,137244424700,-12373859400,-130368252100
2024-01-23,94053040200,-10062693300,-82354401900
2024-01-24,-13254172100,-68505558000,79446839500
2024-01-25,61085547700,-6697241900,-54341486800
2024-01-26,60187417500,-58405385500,-1451239500
2024-01-29,220457640000,-30992551000,-185262766500
2024-01-30,-45402918300,1063003100,45085918500
2024-01-31,-98442017000,-93194906600,187430486100
2024-02-01,375990585000,-321376557800,-52587016900
2024-02-02,139609326200,148956932600,-287059646400
2024-02-05,144159965900,-365660756800,218150295700
2024-02-06,24310273200,-36460602700,10328855000
2024-02-07,55840153500,115085642400,-166148815500
2024-02-08,-364864144700,95226772700,265573461400
2024-02-13,81403328500,197070505500,-271969584400
2024-02-14,-124739742700,-180874446100,302358875200
2024-02-15,-123491553100,-150686380700,268490927600
2024-02-16,-24230564400,-57875538600,78705774600
2024-02-19,138128065000,41897025500,-171459019100
2024-02-20,22354771500,-92319453100,66843334900
2024-02-21,-57370236000,-3100722200,37765419300
2024-02-22,-155511267300,10821968900,130241120800
2024-02-23,-105442503300,97928236000,9477744200
2024-02-26,60691608400,-2797593600,-18076256200
2024-02-27,33014193000,-50122824400,-3341165000
2024-02-28,17712145600,24037488000,-55346877200
2024-02-29,95211005200,-177154162600,81825528400
2024-03-04,240450152500,52873457700,-294358553600
2024-03-05,23115125700,-100597696500,73721095100
2024-03-06,-231913458300,-49941984800,281910129100
2024-03-07,-311658535200,6248748500,292617432400
2024-03-08,-116303066900,244278147800,-128489227100
2024-03-11,-121585056600,-34130436300,142963177600
2024-03-12,-174890223300,214773937600,-48195405900
2024-03-13,244667119300,68749893200,-313565714000
2024-03-14,10180654700,125062328400,-142254722300
2024-03-15,-507548239900,3815743100,487597548200
2024-03-18,-58040349500,-17073847100,66598615700
2024-03-19,40409107700,-208958203300,164670093400
2024-03-20,909975002200,647369009400,-1510496215100
2024-03-21,1062086205000,498654033400,-1542297256600
2024-03-22,348622179000,-31398037800,-328909974500
2024-03-25,80912094600,-88120570900,8219917500
2024-03-26,473531834600,198083799100,-641936563800
2024-03-27,9355753500,129834354400,-142474742600
2024-03-28,401221103500,103035995500,-505668352000
2024-03-29,639385760800,33830192800,-667992741100
2024-04-01,96257860300,-9736170400,-106169706800
2024-04-02,1001894998800,-25828962000,-934305266000
2024-04-03,210040186800,-269992866900,58778790500
2024-04-04,367421654300,62881199400,-419679868200
2024-04-05,73670760500,-154227261600,88862149400
2024-04-08,199937656800,-127683215200,-58158176300
2024-04-09,424493447300,-443082878700,7026224900
2024-04-11,562618484400,-488364920900,-72216214700
2024-04-12,64758282300,-168569670700,107548998700
2024-04-15,-72375515000,-77749285000,147145705900
2024-04-16,106987428000,-121003337700,17704114900
2024-04-17,-144551250600,-16810306200,159833393100
2024-04-18,75849364900,-50973936300,-32551611200
2024-04-19,-5492713400,-336419739800,303435461000
2024-04-22,-641318455500,222621206100,407929560100
2024-04-23,-238935672400,7962553600,225549640400
2024-04-24,207066852000,60568868200,-268500418900
2024-04-25,-81703987900,-195319290100,283140989400
2024-04-26,-21869859000,-26630557000,47357687400
2024-04-29,-116884358200,-26991184500,142042997200
2024-04-30,46174184400,91232316900,-138398438000
2024-05-02,42309151800,8343612300,-65955242200
2024-05-03,-15388922600,-6089871900,21009144900
2024-05-07,591548418300,251202002400,-828688463000
2024-05-08,123075253000,-30792549600,-90485523000
2024-05-09,-99066839700,2986623500,83353161400
2024-05-10,50408194800,-161903452900,110652377600
2024-05-13,-74411221800,-130479651900,210922433500
2024-05-14,-30501679900,5002240600,25438677100
2024-05-16,-297331716900,147609441700,145693520000
2024-05-17,-262745273600,-7170871600,266185186000
2024-05-20,13928524600,203571881500,-211740612300
2024-05-21,100608286200,-156321487500,53032319700
2024-05-22,-112684503100,5842300400,113617687900
2024-05-23,112885863000,-79750710200,-47347457200
2024-05-24,-564448204600,-300147521200,842807251900
2024-05-27,-713698883200,253397039300,431264672300
2024-05-28,-65187086400,193409472000,-125640273700
2024-05-29,-426507727800,38656333200,369329952100
2024-05-30,-491660408500,-160820388100,603640445400
2024-05-31,-452088230500,244769468300,204776086400
2024-06-03,136786358000,62255950800,-201164674200
2024-06-04,-28137011400,-26680394800,50233293600
2024-06-05,398598025300,-222973253600,-184686380100
2024-06-07,-185504489100,96150544100,83273711800
2024-06-10,-143713550300,-175759540400,311359057300
2024-06-11,-180650297600,-55333066000,230591483900
2024-06-12,-32144701500,-5323290800,30611931400
2024-06-13,942260517800,-28426626800,-907608130500
2024-06-14,528958291600,-92360678300,-437732491300
2024-06-17,-42587257800,-74200040000,112923112000
2024-06-18,446484852000,32125703700,-432990811500
2024-06-19,241299305400,312686156400,-502500408600
2024-06-20,327246740900,160266603100,-423769697600
2024-06-21,-123854130400,-31724047300,174054331400
2024-06-24,20443608900,23228177700,-58582991900
2024-06-25,228144548500,-38324717900,-177959523500
2024-06-26,104184594600,-62753143500,-44378713400
2024-06-27,395572785900,-281342856600,-111578161100
2024-06-28,-77936603600,16372774500,55371339200
2024-07-01,84028010000,36216500400,-117694610500
2024-07-02,180718827600,-96347972700,-82778873800
2024-07-03,-3484656600,29905162400,-28434558200
2024-07-04,665455741800,587615333800,-1231159489500
2024-07-05,1180606603100,586574714500,-1727210222200
2024-07-08,343469731700,-99360698100,-242353406800
2024-07-09,331222148100,-483868200,-356060399300
2024-07-10,304149140200,-126914758900,-172316140600
2024-07-11,205788944100,-102710653200,-100399233900
2024-07-12,-307982724600,13333211000,290425593000
2024-07-15,-58669391400,356045018500,-280340013000
2024-07-16,178304085700,56358279300,-233677851100
2024-07-17,35374268000,-27059085400,-32700882600
2024-07-18,-76992309100,156935708300,-40990815900
2024-07-19,-248075662600,-148662941400,408505541400
2024-07-22,-29973944300,-20150295800,76266042400
2024-07-23,208613200600,-142390672600,-50779722200
2024-07-24,-216076706100,-40861223100,251347044100
2024-07-25,15838994300,-151061318400,133718151100
2024-07-26,-143549637100,57864991500,83323104200
2024-07-29,4315834000,-45189537300,31980330600
2024-07-30,-24903453300,-110867249400,131409018700
2024-07-31,138809752700,78683436100,-212017124300
2024-08-01,29180215800,-89657307800,43115469000
2024-08-02,-288083120500,-252702178300,522198030300
2024-08-05,-1224837025400,-177815603400,1351681198000
2024-08-06,-182816121900,-514351203400,658368176700
2024-08-07,81757546300,-156686010600,63400827100
2024-08-08,-240339065200,-278443653600,510444313900
2024-08-09,42144538200,-1702228200,-58498796900
2024-08-12,35994225500,8510422600,-40788433200
2024-08-13,141393295700,-15577569600,-120303693400
2024-08-14,158134625700,-17801175100,-166638535000
2024-08-16,518537518100,72520226800,-581658603000
2024-08-19,-115378245600,-26566875700,136433120000
2024-08-20,73385166200,-11292781500,-62295651800
2024-08-21,6352021900,13792111300,-15629467600
2024-08-22,24404713600,-35367394300,11878963200
2024-08-23,-90096856900,58127384500,36142889000
2024-08-26,-285126199700,43998466500,235032769400
2024-08-27,-109625646100,23082123300,81785298000
2024-08-28,-110697530100,40293400800,68073607700
2024-08-29,-333962756200,-161701544000,479461459000
2024-08-30,-187241751600,101116690800,82091557000
2024-09-02,137715831800,-175982088800,33404165500
2024-09-03,-423880792700,-123372063500,535518572400
2024-09-04,-516520456300,-283791061200,774821550700
2024-09-05,-606058190100,-25791144600,617652260900
2024-09-06,-166221071500,-28112451300,190500676400
2024-09-09,-385829881400,-54417914300,426194120100
2024-09-10,-585688008100,-85543567200,658439122100
2024-09-11,-905501389300,-39945065100,871577800500
2024-09-12,-342490074000,58600626100,324859123200
2024-09-13,-784564713200,31580479800,672033045300
2024-09-19,-917840786000,336764307400,573958728300
2024-09-20,-399901603700,79526141600,320454646600
2024-09-23,-632538802200,116417382400,513328480100
2024-09-24,-476111760800,177892240600,295665575500
2024-09-25,-553519463500,201407653100,339596890900
2024-09-26,-239416949300,307399450600,-70190947000
2024-09-27,-102399739600,-71554750200,188864413200
2024-09-30,-690514481800,-144319867000,820371984300
2024-10-02,-110593159300,-154198216400,258516449500
2024-10-04,-316633106600,-68734181800,384050746200
2024-10-07,-538840975000,75153987100,459393234700
2024-10-08,-250554454200,-86828190800,331847697100
2024-10-10,-321068840600,-256538278600,566328239900
2024-10-11,-392648684500,229041946400,157209362600
2024-10-14,-94073075000,152329952200,-62862706800
2024-10-15,-62384766900,10544779300,38631277800
2024-10-16,-272614342600,-46452166700,312900915300
2024-10-17,-278009772800,67417847600,211340296600
2024-10-18,-172316664800,-15791144600,185547133000
2024-10-21,-41285875600,-43073272100,83708361000
2024-10-22,-285590661000,-153427518400,434483652300
2024-10-23,-51148894000,57771134500,-11319273000
2024-10-24,-654576360800,-85250664600,732467484500
2024-10-25,-322394845400,-41201174600,357043271600
2024-10-28,9893352300,153891505300,-166304241300
2024-10-29,8520495600,107615447700,-120322429300
2024-10-30,-184204710300,51957796500,123521951100
2024-10-31,-116448453000,119541307900,-8300228400
2024-11-01,-124322557400,-106474119100,226312310500
2024-11-04,-124410777500,74743652100,47903099300
2024-11-05,-180599620400,-49121326600,225948745500
2024-11-06,-147867648400,-24710719800,161987263000
2024-11-07,-22294402900,3306233300,3559836700
2024-11-08,-90674382300,65901393900,62301055900
2024-11-11,-539566631400,-100887804300,632096433300
2024-11-12,-429929962700,9418379200,442767234500
2024-11-13,-731946934700,71482964800,646229186300
2024-11-14,-469715463100,78194113400,365528028000
2024-11-15,128793491100,53140228500,-205662256300
2024-11-18,-161450403500,-32034673400,182502810400
2024-11-19,-127724587700,132204202600,-9126088900
2024-11-20,-68500678000,-14709361100,43389019700
2024-11-21,-39449192200,51865521500,-65993853500
2024-11-22,-179141329800,78954650100,42552389500
2024-11-25,-8935390700,129238873400,-159141720200
2024-11-26,53137121500,-114267592500,8328291400
2024-11-27,-282253861100,-21736528300,231707956300
2024-11-28,-187008147200,1650113300,121691221000
2024-11-29,-199742346400,-30113222300,169402126900
2024-12-02,-212591469300,109468285800,64478812400
2024-12-03,-112421181000,15783608100,48277933100
2024-12-04,-75662619300,-18825195400,57948703300
2024-12-05,-139453890700,135073761800,-48106175500
2024-12-06,-70955896200,169663401500,-151205190900
2024-12-09,-73864468700,132599162600,-122811512100
2024-12-10,-131841047500,58477376100,-5819213600
2024-12-11,-80720291600,6822425500,-2532918800
2024-12-12,-57638464400,152648047300,-172686717500
2024-12-13,-110726400600,37514639300,-11540651900
2024-12-16,-169873143600,10045177700,104842843900
2024-12-17,-232473728800,35989792200,145868365700
2024-12-18,40920204300,4331298400,-99993664400
2024-12-19,-327745823300,-149979391000,400922765800
2024-12-20,-249834853800,-69700337300,244320268700
2024-12-23,-44488165300,24961655300,-37622295300
2024-12-24,103093057000,3599664600,-168358856200
2024-12-26,-73581477500,-6930760500,13274611300
2024-12-27,-2171267300,-13922536000,-39507459700
2024-12-30,-143037494300,-3277287800,72859108500
2025-01-02,-51800676500,-83508751500,80049851500
2025-01-03,34599915100,116408415900,-204685038000
2025-01-06,94941095900,52991253500,-202252708700
2025-01-07,-49330400000,-13323103000,4122808500
2025-01-08,273346985300,23450480800,-337491568500
2025-01-09,42830870100,-183638580700,99446870200
2025-01-10,-110224574600,-91326576700,157218607900
2025-01-13,-251720723300,-16857617800,219262125100
2025-01-14,-200614063100,-212138700,180051577400
2025-01-15,-144953348800,-89480552100,199695045200
2025-01-16,55219253000,-15198179100,-67709317800
2025-01-17,-271044219800,-107178895700,340415858200
2025-01-20,-134954023500,-16657375800,117034495200
2025-01-21,-43502391600,-8012734100,16707203700
2025-01-22,-70825233200,46469246900,-8940546200
2025-01-23,-103819854600,12566586200,57835548300
2025-01-24,-95987475600,-5198457100,60520832200
